Source,Target,Type,TravelType,TimeCost,PollutionCost,Weight
IDFM:463114,IDFM:22164,Directed,METRO,0,833333,2,151462,0,833333
IDFM:462950,IDFM:463311,Directed,METRO,0,833333,1,820763,0,833333
IDFM:463311,IDFM:462950,Directed,METRO,0,833333,1,820763,0,833333
IDFM:462959,IDFM:462967,Directed,METRO,0,833333,2,249088,0,833333
IDFM:462967,IDFM:462959,Directed,METRO,0,833333,2,249088,0,833333
IDFM:463004,IDFM:463003,Directed,METRO,0,833333,2,865748,0,833333
IDFM:463003,IDFM:463004,Directed,METRO,0,833333,2,865748,0,833333
IDFM:463095,IDFM:463032,Directed,METRO,0,833333,1,638120,0,833333
IDFM:463032,IDFM:463095,Directed,METRO,0,833333,1,638120,0,833333
IDFM:463135,IDFM:463163,Directed,METRO,0,833333,1,768182,0,833333
IDFM:463163,IDFM:463135,Directed,METRO,0,833333,1,768182,0,833333
IDFM:463169,IDFM:463075,Directed,METRO,0,833333,2,496011,0,833333
IDFM:463075,IDFM:463169,Directed,METRO,0,833333,2,496011,0,833333
IDFM:463244,IDFM:463063,Directed,METRO,0,833333,2,390923,0,833333
IDFM:463063,IDFM:463244,Directed,METRO,0,833333,2,390923,0,833333
IDFM:472571,IDFM:monomodalStopPlace:411390,Directed,TRANSFER,0,833333,0,000000,0,833333
IDFM:monomodalStopPlace:411390,IDFM:472571,Directed,TRANSFER,0,833333,0,000000,0,833333
IDFM:486814,IDFM:486816,Directed,METRO,0,833333,1,609220,0,833333
IDFM:486816,IDFM:486814,Directed,METRO,0,833333,1,609220,0,833333
IDFM:486816,IDFM:486818,Directed,METRO,0,833333,1,818056,0,833333
IDFM:486818,IDFM:486816,Directed,METRO,0,833333,1,818056,0,833333
IDFM:21906,IDFM:22030,Directed,METRO,0,850000,1,790431,0,850000
IDFM:22030,IDFM:21906,Directed,METRO,0,850000,1,790431,0,850000
IDFM:21933,IDFM:463049,Directed,METRO,0,850000,2,064479,0,850000
IDFM:463049,IDFM:21933,Directed,METRO,0,850000,2,064479,0,850000
IDFM:21996,IDFM:463110,Directed,METRO,0,850000,2,429318,0,850000
IDFM:463110,IDFM:21996,Directed,METRO,0,850000,2,429318,0,850000
IDFM:22201,IDFM:22202,Directed,METRO,0,850000,2,252479,0,850000
IDFM:22202,IDFM:22201,Directed,METRO,0,850000,2,252479,0,850000
IDFM:463038,IDFM:463290,Directed,METRO,0,850000,1,774795,0,850000
IDFM:463290,IDFM:463038,Directed,METRO,0,850000,1,774795,0,850000
IDFM:463211,IDFM:463135,Directed,METRO,0,850000,2,543868,0,850000
IDFM:463135,IDFM:463211,Directed,METRO,0,850000,2,543868,0,850000
IDFM:463264,IDFM:21933,Directed,METRO,0,850000,2,120820,0,850000
IDFM:21933,IDFM:463264,Directed,METRO,0,850000,2,120820,0,850000
IDFM:21980,IDFM:462950,Directed,METRO,0,866667,2,517310,0,866667
IDFM:462950,IDFM:21980,Directed,METRO,0,866667,2,517310,0,866667
IDFM:22049,IDFM:22051,Directed,METRO,0,866667,1,893960,0,866667
IDFM:22051,IDFM:22049,Directed,METRO,0,866667,1,893960,0,866667
IDFM:22087,IDFM:22081,Directed,METRO,0,866667,3,262528,0,866667
IDFM:22081,IDFM:22087,Directed,METRO,0,866667,3,262528,0,866667
IDFM:22122,IDFM:463230,Directed,METRO,0,866667,1,928864,0,866667
IDFM:463230,IDFM:22122,Directed,METRO,0,866667,1,928864,0,866667
IDFM:22147,IDFM:22142,Directed,METRO,0,866667,1,925970,0,866667
IDFM:22142,IDFM:22147,Directed,METRO,0,866667,1,925970,0,866667
IDFM:22191,IDFM:463204,Directed,METRO,0,866667,2,252985,0,866667
IDFM:463204,IDFM:22191,Directed,METRO,0,866667,2,252985,0,866667
IDFM:22373,IDFM:463235,Directed,METRO,0,866667,2,018526,0,866667
IDFM:463235,IDFM:22373,Directed,METRO,0,866667,2,018526,0,866667
IDFM:24684,IDFM:24687,Directed,METRO,0,866667,2,272184,0,866667
IDFM:24687,IDFM:24684,Directed,METRO,0,866667,2,272184,0,866667
IDFM:462986,IDFM:463091,Directed,METRO,0,866667,1,801749,0,866667
IDFM:463091,IDFM:462986,Directed,METRO,0,866667,1,801749,0,866667
IDFM:463036,IDFM:21932,Directed,METRO,0,866667,1,785822,0,866667
IDFM:21932,IDFM:463036,Directed,METRO,0,866667,1,785822,0,866667
IDFM:463121,IDFM:22086,Directed,METRO,0,866667,2,190738,0,866667
IDFM:22086,IDFM:463121,Directed,METRO,0,866667,2,190738,0,866667
