Id,Label,Line,Latitude,Longitude
IDFM:monomodalStopPlace:43143,La Frette - Montigny,J,48,979884,2,180342
IDFM:23427,Parc Pierre Lagravère,T2,48,917593,2,224709
IDFM:monomodalStopPlace:43142,La Ferté-Alais,D,48,485501,2,352260
IDFM:monomodalStopPlace:43069_IDFM:C01740,Asnières-sur-Seine,L,48,905875,2,283211
IDFM:monomodalStopPlace:43146,La Varenne - Chennevières,A,48,795327,2,513232
IDFM:monomodalStopPlace:43145,La Plaine Stade de France,B,48,918077,2,362460
IDFM:monomodalStopPlace:43184_IDFM:C01741,Puteaux,U,48,883372,2,233616
IDFM:monomodalStopPlace:43140,La Courneuve - Aubervilliers,B,48,924297,2,386114
IDFM:monomodalStopPlace:411492_IDFM:C02370,Dreux,TER Normandie,48,731106,1,370431
IDFM:monomodalStopPlace:58875,Rueil-Malmaison,A,48,887673,2,172366
IDFM:463061,Hôtel de Ville,11,48,857588,2,351485
IDFM:463063,Madeleine,8,48,869606,2,325999
IDFM:463064,Madeleine,14,48,870588,2,325843
IDFM:monomodalStopPlace:58873,Brunoy,D,48,698914,2,506850
IDFM:monomodalStopPlace:43184_IDFM:C01740,Puteaux,L,48,883372,2,233616
IDFM:463066,Liège,13,48,879648,2,327028
IDFM:monomodalStopPlace:58874,Bussy-Saint-Georges,A,48,836713,2,710383
IDFM:22100,Les Sablons,1,48,881001,2,272291
IDFM:463067,Nation,2,48,848453,2,395862
IDFM:monomodalStopPlace:44411_IDFM:C01737,Pontoise,H,49,046733,2,095786
IDFM:463069,Europe,3,48,878767,2,322240
IDFM:23430,Jacqueline Auriol,T2,48,910697,2,234123
IDFM:22101,La Défense (Grande Arche),1,48,892167,2,237028
IDFM:23431,Victor Basch,T2,48,913893,2,229765
IDFM:monomodalStopPlace:43149,Lardy,C,48,520621,2,255014
IDFM:monomodalStopPlace:44411_IDFM:C01739,Pontoise,J,49,046733,2,095786
IDFM:22104,Château de Vincennes,1,48,844611,2,438772
IDFM:23436,Charlebourg,T2,48,907581,2,238399
IDFM:22103,Saint-Mandé,1,48,846396,2,419008
IDFM:22105,Bérault,1,48,845500,2,429000
IDFM:23435,Les Fauvelles,T2,48,902624,2,239562
IDFM:22108,Ternes,2,48,878214,2,298113
IDFM:22107,Stalingrad,2,48,884282,2,365763
IDFM:monomodalStopPlace:43154,Maisons-Alfort - Alfortville,D,48,802178,2,426438
IDFM:23438,Jacques-Henri Lartigue,T2,48,824732,2,260490
IDFM:22109,Victor Hugo,2,48,869890,2,285865
IDFM:monomodalStopPlace:43152,Lognes,A,48,839255,2,633027
IDFM:monomodalStopPlace:43159,Marolles-en-Hurepoix,C,48,565645,2,290908
IDFM:monomodalStopPlace:43156,Maisse,D,48,393671,2,393494
IDFM:470812,Bonnières,TER Normandie,49,038822,1,582055
IDFM:monomodalStopPlace:43151,Limay,J,48,984202,1,747413
IDFM:463290,Ranelagh,9,48,855405,2,269990
IDFM:463291,Raspail,4,48,839130,2,330624
IDFM:monomodalStopPlace:470519_IDFM:C01729,Gare de l'Est,E,48,878572,2,360305
IDFM:463050,Porte Dorée,8,48,835042,2,405812
IDFM:463051,Balard,8,48,836659,2,278436
IDFM:monomodalStopPlace:44877_IDFM:C01727,Saint-Michel Notre-Dame,C,48,853024,2,344960
IDFM:463053,Robespierre,9,48,855714,2,422959
IDFM:23440,Les Moulineaux,T2,48,821505,2,251329
IDFM:463054,Oberkampf,9,48,864824,2,368190
IDFM:463297,Rue Saint-Maur,3,48,864091,2,380473
IDFM:463055,Rue de la Pompe,9,48,863995,2,277901
IDFM:22111,Porte Dauphine,2,48,871566,2,277721
IDFM:463298,Rue des Boulets,9,48,852291,2,389267
IDFM:23443,Les Milons,T2,48,849953,2,221177
IDFM:monomodalStopPlace:411482_IDFM:C02368,Montargis,TER Centre - Val de Loire,48,006697,2,743201
IDFM:22110,Rome,2,48,882301,2,321382
IDFM:463057,Pointe du Lac,8,48,768757,2,464304
IDFM:463299,Saint-Ambroise,9,48,861448,2,373938
IDFM:23444,Musée de Sèvres,T2,48,828822,2,225355
IDFM:463058,Grands Boulevards,8,48,871534,2,342866
IDFM:23441,Brimborion,T2,48,822125,2,231420
IDFM:24530,Rosa Parks,T3b,48,897554,2,373385
IDFM:monomodalStopPlace:44411_IDFM:C01727,Pontoise,C,49,046733,2,095786
IDFM:22115,Place de Clichy,2,48,883707,2,327929
IDFM:monomodalStopPlace:47517,Bouffémont - Moisselles,H,49,045104,2,322900
IDFM:monomodalStopPlace:45301,Bibliothèque François Mitterrand,C,48,828880,2,377759
IDFM:monomodalStopPlace:47964,Vernouillet - Verneuil,J,48,981646,1,982938
IDFM:monomodalStopPlace:43122,Drancy,B,48,932733,2,454883
IDFM:monomodalStopPlace:43121,Dourdan,C,48,533761,2,008757
IDFM:monomodalStopPlace:47963,Vaucelles,H,49,021727,2,229453
IDFM:monomodalStopPlace:43120,Domont,H,49,032840,2,337127
IDFM:monomodalStopPlace:47966,Villennes-sur-Seine,J,48,939831,1,999557
