edge_id,route_type,start_station_id,end_station_id,duration,distance,CO2_emitted
2315160,6,IDFM:22050,IDFM:22044,338,0.3056045536796208,0.0
2315161,6,IDFM:22007,IDFM:470833,271,0.24495619187341364,0.0
2315162,6,IDFM:486975,IDFM:486973,10,0.009875386786609094,0.0
2315163,6,IDFM:463060,IDFM:463061,326,0.29478228448024507,0.0
2315164,6,IDFM:463243,IDFM:22116,12,0.011199284554725644,0.0
2315165,6,IDFM:463269,IDFM:35946,217,0.07959769432132145,0.0
2315166,6,IDFM:22007,IDFM:463183,180,0.03706437014246256,0.0
2315167,6,IDFM:22032,IDFM:471341,301,0.2722650779805829,0.0
2315168,6,IDFM:462978,IDFM:22231,9,0.00827602788451771,0.0
2315169,6,IDFM:22199,IDFM:462961,180,0.08488762124044806,0.0
2315170,6,IDFM:463136,IDFM:25644,660,0.6278023892505409,0.0
2315171,6,IDFM:21906,IDFM:22218,366,0.3304799867469885,0.0
2315172,6,IDFM:24114,IDFM:25633,120,0.11697757429352733,0.0
2315173,6,IDFM:472319,IDFM:472325,16,0.014912880678098796,0.0
2315174,6,IDFM:23435,IDFM:23434,12,0.011523707678859685,0.0
2315175,6,IDFM:22147,IDFM:22146,323,0.29166799932914883,0.0
2315176,6,IDFM:22026,IDFM:21918,171,0.15449679615465037,0.0
2315177,6,IDFM:22024,IDFM:22381,371,0.3353963448863664,0.0
2315178,6,IDFM:463245,IDFM:22381,12,0.011599169414735995,0.0
2315179,6,IDFM:22026,IDFM:462961,281,0.2541183089440393,0.0
2315180,6,IDFM:22218,IDFM:21906,366,0.3304799867469885,0.0
2315181,6,IDFM:monomodalStopPlace:44877,IDFM:462944,300,0.285215191752471,0.0
2315182,6,IDFM:462954,IDFM:22156,113,0.02668468052868851,0.0
2315183,6,IDFM:463122,IDFM:21994,12,0.010884935623901488,0.0
2315184,6,IDFM:22162,IDFM:463194,10,0.009663414816366825,0.0
2315185,6,IDFM:24106,IDFM:24126,369,0.3334346968058702,0.0
2315186,6,IDFM:22368,IDFM:24680,310,0.28017526322568576,0.0
2315187,6,IDFM:22200,IDFM:463309,304,0.27465641896798043,0.0
2315188,6,IDFM:462972,IDFM:462971,180,0.09707439274363171,0.0
2315189,6,IDFM:478976,IDFM:478997,366,0.33059480119885903,0.0
2315190,6,IDFM:463210,IDFM:22034,12,0.010923681603044603,0.0
2315191,6,IDFM:22081,IDFM:22376,372,0.3359668516528827,0.0
2315192,6,IDFM:479007,IDFM:479006,13,0.011814283213219211,0.0
2315193,6,IDFM:22049,IDFM:462968,29,0.02680513821000262,0.0
2315194,6,IDFM:35941,IDFM:490851,540,0.24597320980659856,0.0
2315195,6,IDFM:24103,IDFM:22296,300,0.37888220429527825,0.0
2315196,6,IDFM:463269,IDFM:29903,203,0.06895243359328043,0.0
2315197,6,IDFM:471604,IDFM:22149,289,0.26138886148193563,0.0
2315198,6,IDFM:22092,IDFM:monomodalStopPlace:44877,780,0.8604660751551949,0.0
2315199,6,IDFM:471066,IDFM:471320,50,0.04558445317760431,0.0
2315200,6,IDFM:21938,IDFM:463233,2,0.0025701001355279522,0.0
2315201,6,IDFM:22076,IDFM:22098,180,0.1722456558413162,0.0
2315202,6,IDFM:21994,IDFM:463122,12,0.010884935623901488,0.0
2315203,6,IDFM:463026,IDFM:22006,118,0.07786088600027655,0.0
2315204,6,IDFM:21961,IDFM:463063,180,0.11567505563835043,0.0
2315205,6,IDFM:463091,IDFM:22142,79,0.05832481172596656,0.0
2315206,6,IDFM:21919,IDFM:463067,176,0.055234836122027564,0.0
2315207,6,IDFM:24684,IDFM:24410,360,0.24178877321765638,0.0
2315208,6,IDFM:463182,IDFM:471604,251,0.22676687154283073,0.0
2315209,6,IDFM:24110,IDFM:22372,217,0.060459367929913,0.0
2315210,6,IDFM:monomodalStopPlace:46689,IDFM:422040,215,0.11257964517130024,0.0
2315211,6,IDFM:monomodalStopPlace:462398,IDFM:2271,300,0.04459233068731333,0.0
2315212,6,IDFM:470833,IDFM:22149,298,0.2693040314743822,0.0
2315213,6,IDFM:470808,IDFM:monomodalStopPlace:46736,22,0.020179613422810914,0.0
2315214,6,IDFM:463158,IDFM:monomodalStopPlace:44877,780,0.86903791886351,0.0
2315215,6,IDFM:471822,IDFM:471709,27,0.025168269953192254,0.0
2315216,6,IDFM:21967,IDFM:21981,100,0.09094328705325516,0.0
2315217,6,IDFM:463313,IDFM:22134,15,0.013861606897367507,0.0
2315218,6,IDFM:462960,IDFM:21937,10,0.009735473006348774,0.0
2315219,6,IDFM:23295,IDFM:23305,9,0.008285056971570188,0.0
2315220,6,IDFM:463244,IDFM:22381,180,0.05465201582999366,0.0
2315221,6,IDFM:471675,IDFM:monomodalStopPlace:43179,240,0.42350080996196265,0.0
2315222,6,IDFM:monomodalStopPlace:43157,IDFM:472217,40,0.03692329170002245,0.0
2315223,6,IDFM:22110,IDFM:463296,13,0.012070730298578488,0.0
2315224,6,IDFM:monomodalStopPlace:47914,IDFM:472765,28,0.02561024080984625,0.0
2315225,6,IDFM:463281,IDFM:412988,219,0.1308931624320397,0.0
